,Town,Centroide,Percentil,D_long,D_lat
5028,Eibar,POINT (-2.4721189408639836 43.181861396717885),4,-2.4721189408639836,43.181861396717885
5029,Eibar,POINT (-2.467399945741054 43.18721990804122),2,-2.467399945741054,43.18721990804122
5030,Eibar,POINT (-2.4715067288824097 43.18099068868671),3,-2.4715067288824097,43.18099068868671
5031,Eibar,POINT (-2.482156239682496 43.18472554598173),1,-2.482156239682496,43.18472554598173
5032,Eibar,POINT (-2.4610355505443993 43.188050191806944),2,-2.4610355505443993,43.188050191806944
5033,Eibar,POINT (-2.4681811177042965 43.18545262255252),4,-2.4681811177042965,43.18545262255252
5034,Eibar,POINT (-2.4707581640147493 43.18466290267894),3,-2.4707581640147493,43.18466290267894
5035,Eibar,POINT (-2.4726115934217696 43.18881147540062),2,-2.4726115934217696,43.18881147540062
5036,Eibar,POINT (-2.4665913982553147 43.185010665512195),4,-2.4665913982553147,43.185010665512195
5037,Eibar,POINT (-2.480753827721251 43.18495040489567),2,-2.480753827721251,43.18495040489567
5038,Eibar,POINT (-2.4701621427792437 43.18593089448252),4,-2.4701621427792437,43.18593089448252
5039,Eibar,POINT (-2.4756468141480372 43.1831070668309),3,-2.4756468141480372,43.1831070668309
5040,Eibar,POINT (-2.4557707541419855 43.189615190199554),1,-2.4557707541419855,43.189615190199554
5041,Eibar,POINT (-2.466321092087268 43.185084262924974),4,-2.466321092087268,43.185084262924974
5042,Eibar,POINT (-2.466118867946258 43.18544834256143),4,-2.466118867946258,43.18544834256143
5043,Eibar,POINT (-2.4709536771082097 43.180752626204644),1,-2.4709536771082097,43.180752626204644
5044,Eibar,POINT (-2.4675445378163277 43.18148988399717),1,-2.4675445378163277,43.18148988399717
5045,Eibar,POINT (-2.466710986940809 43.18734113428001),2,-2.466710986940809,43.18734113428001
5046,Eibar,POINT (-2.461904304009065 43.18799091719657),2,-2.461904304009065,43.18799091719657
5047,Eibar,POINT (-2.472775060753282 43.18140801935748),1,-2.472775060753282,43.18140801935748
5048,Eibar,POINT (-2.46588027502465 43.185728320575166),2,-2.46588027502465,43.185728320575166
5049,Eibar,POINT (-2.4773529352782773 43.182892773271206),3,-2.4773529352782773,43.182892773271206
5050,Eibar,POINT (-2.482073285705015 43.1835159082983),1,-2.482073285705015,43.1835159082983
5051,Eibar,POINT (-2.483657708601888 43.18398753531557),1,-2.483657708601888,43.18398753531557
5052,Eibar,POINT (-2.4645118462630813 43.18612018158896),2,-2.4645118462630813,43.18612018158896
5053,Eibar,POINT (-2.4750583531729253 43.18383839184184),4,-2.4750583531729253,43.18383839184184
5054,Eibar,POINT (-2.467982014454869 43.18490269604426),4,-2.467982014454869,43.18490269604426
5055,Eibar,POINT (-2.470906820082335 43.18493570595342),3,-2.470906820082335,43.18493570595342
5056,Eibar,POINT (-2.463756806612316 43.185851361526346),1,-2.463756806612316,43.185851361526346
5057,Eibar,POINT (-2.4762023725618505 43.18356778266921),4,-2.4762023725618505,43.18356778266921
5058,Eibar,POINT (-2.4657456704144325 43.185504130679156),2,-2.4657456704144325,43.185504130679156
5059,Eibar,POINT (-2.4725668163922734 43.181604271428256),1,-2.4725668163922734,43.181604271428256
5060,Eibar,POINT (-2.470443978488189 43.18152481320859),1,-2.470443978488189,43.18152481320859
5061,Eibar,POINT (-2.4708062724143263 43.18174264013217),1,-2.4708062724143263,43.18174264013217
5062,Eibar,POINT (-2.4723780834975906 43.18446471341721),4,-2.4723780834975906,43.18446471341721
5063,Eibar,POINT (-2.4712969753204184 43.18429172910922),3,-2.4712969753204184,43.18429172910922
5064,Eibar,POINT (-2.47305676345891 43.18996628861584),2,-2.47305676345891,43.18996628861584
5065,Eibar,POINT (-2.4692918788565783 43.18568078543867),4,-2.4692918788565783,43.18568078543867
5066,Eibar,POINT (-2.4700034136364875 43.185421288210236),4,-2.4700034136364875,43.185421288210236
5067,Eibar,POINT (-2.473254033922765 43.181692405874585),1,-2.473254033922765,43.181692405874585
5068,Eibar,POINT (-2.4584830837873883 43.191236231993194),2,-2.4584830837873883,43.191236231993194
5069,Eibar,POINT (-2.47682841570959 43.183537596132744),4,-2.47682841570959,43.183537596132744
5070,Eibar,POINT (-2.476483876295259 43.184626494263654),3,-2.476483876295259,43.184626494263654
5071,Eibar,POINT (-2.4731988710315607 43.18207959782234),1,-2.4731988710315607,43.18207959782234
5072,Eibar,POINT (-2.4687974218869213 43.183774693246896),2,-2.4687974218869213,43.183774693246896
5073,Eibar,POINT (-2.4710637862134854 43.182413504791036),1,-2.4710637862134854,43.182413504791036
5074,Eibar,POINT (-2.4713575270539248 43.184825986372104),3,-2.4713575270539248,43.184825986372104
5075,Eibar,POINT (-2.4711376221529298 43.185836612633956),4,-2.4711376221529298,43.185836612633956
5076,Eibar,POINT (-2.471174764443643 43.18881897847585),2,-2.471174764443643,43.18881897847585
5077,Eibar,POINT (-2.481529421636917 43.18558164672088),2,-2.481529421636917,43.18558164672088
5078,Eibar,POINT (-2.481567734349759 43.18428454343058),2,-2.481567734349759,43.18428454343058
5079,Eibar,POINT (-2.4658403478065645 43.186558901016355),2,-2.4658403478065645,43.186558901016355
5080,Eibar,POINT (-2.466967312331953 43.18666819038295),2,-2.466967312331953,43.18666819038295
5081,Eibar,POINT (-2.4721326747175922 43.18144476069189),1,-2.4721326747175922,43.18144476069189
5082,Eibar,POINT (-2.471249113971492 43.18335300149673),3,-2.471249113971492,43.18335300149673
5083,Eibar,POINT (-2.4744429421369123 43.181888989973174),1,-2.4744429421369123,43.181888989973174
5084,Eibar,POINT (-2.463893478142864 43.18646815906399),4,-2.463893478142864,43.18646815906399
5085,Eibar,POINT (-2.4728081481121573 43.18564379649938),3,-2.4728081481121573,43.18564379649938
5086,Eibar,POINT (-2.4607937961667914 43.188160085872376),2,-2.4607937961667914,43.188160085872376
5087,Eibar,POINT (-2.469270940299314 43.186726417351395),2,-2.469270940299314,43.186726417351395
5088,Eibar,POINT (-2.459230782947463 43.18822311972071),1,-2.459230782947463,43.18822311972071
5089,Eibar,POINT (-2.4696213253923927 43.18501830125093),4,-2.4696213253923927,43.18501830125093
5090,Eibar,POINT (-2.4539380399644197 43.18966038370705),1,-2.4539380399644197,43.18966038370705
5091,Eibar,POINT (-2.4552093053662065 43.18734799868003),1,-2.4552093053662065,43.18734799868003
5092,Eibar,POINT (-2.48242938021991 43.18457193160701),1,-2.48242938021991,43.18457193160701
5093,Eibar,POINT (-2.4732499243894455 43.18242191918239),4,-2.4732499243894455,43.18242191918239
5094,Eibar,POINT (-2.482311547436238 43.18358930155387),1,-2.482311547436238,43.18358930155387
5095,Eibar,POINT (-2.473385027318157 43.181626080714665),1,-2.473385027318157,43.181626080714665
5096,Eibar,POINT (-2.4661420611248457 43.18667218195324),2,-2.4661420611248457,43.18667218195324
5097,Eibar,POINT (-2.4816744357106693 43.18486422534155),1,-2.4816744357106693,43.18486422534155
5098,Eibar,POINT (-2.464763062366913 43.18590035921619),2,-2.464763062366913,43.18590035921619
5099,Eibar,POINT (-2.470707835539249 43.18104325948197),1,-2.470707835539249,43.18104325948197
5100,Eibar,POINT (-2.4668725660299957 43.18584697842238),4,-2.4668725660299957,43.18584697842238
5101,Eibar,POINT (-2.471176127816873 43.183637249162636),3,-2.471176127816873,43.183637249162636
5102,Eibar,POINT (-2.473100026624844 43.1819149505567),1,-2.473100026624844,43.1819149505567
5103,Eibar,POINT (-2.4625774691132443 43.187420237658486),4,-2.4625774691132443,43.187420237658486
5104,Eibar,POINT (-2.4712389009526885 43.18277643024508),1,-2.4712389009526885,43.18277643024508
5105,Eibar,POINT (-2.45845372494605 43.18842575198788),1,-2.45845372494605,43.18842575198788
5106,Eibar,POINT (-2.4712438685736062 43.18099248411888),3,-2.4712438685736062,43.18099248411888
5107,Eibar,POINT (-2.4727780395334005 43.185425971660415),3,-2.4727780395334005,43.185425971660415
5108,Eibar,POINT (-2.473315767959946 43.181809080382315),1,-2.473315767959946,43.181809080382315
5109,Eibar,POINT (-2.472263731893169 43.18157772770695),1,-2.472263731893169,43.18157772770695
5110,Eibar,POINT (-2.458511290697124 43.188978159369775),1,-2.458511290697124,43.188978159369775
5111,Eibar,POINT (-2.470169434450869 43.18413343391221),2,-2.470169434450869,43.18413343391221
5112,Eibar,POINT (-2.460383887708171 43.189136734879824),2,-2.460383887708171,43.189136734879824
5113,Eibar,POINT (-2.465633229004867 43.185521397365946),2,-2.465633229004867,43.185521397365946
5114,Eibar,POINT (-2.4699697382950694 43.18472929945102),4,-2.4699697382950694,43.18472929945102
5115,Eibar,POINT (-2.476074035365017 43.1837752670638),4,-2.476074035365017,43.1837752670638
5116,Eibar,POINT (-2.4641926140025943 43.185619537898134),1,-2.4641926140025943,43.185619537898134
5117,Eibar,POINT (-2.4773773118101663 43.18260019831205),3,-2.4773773118101663,43.18260019831205
5118,Eibar,POINT (-2.475462050190592 43.18381231378103),4,-2.475462050190592,43.18381231378103
5119,Eibar,POINT (-2.4715811530589016 43.18411149717323),3,-2.4715811530589016,43.18411149717323
5120,Eibar,POINT (-2.466567418147538 43.18565490703684),4,-2.466567418147538,43.18565490703684
5121,Eibar,POINT (-2.4687976328742223 43.183610361262026),2,-2.4687976328742223,43.183610361262026
5122,Eibar,POINT (-2.458693417686074 43.18838365814278),1,-2.458693417686074,43.18838365814278
5123,Eibar,POINT (-2.4754362074775185 43.184854168841234),2,-2.4754362074775185,43.184854168841234
5124,Eibar,POINT (-2.4698067079802 43.18561841458869),4,-2.4698067079802,43.18561841458869
5125,Eibar,POINT (-2.4703278943502878 43.18268150141026),1,-2.4703278943502878,43.18268150141026
5126,Eibar,POINT (-2.4672425390461994 43.18554433883549),4,-2.4672425390461994,43.18554433883549
5127,Eibar,POINT (-2.4707767313758016 43.18432961932882),3,-2.4707767313758016,43.18432961932882
5128,Eibar,POINT (-2.481113022124649 43.18525510460287),2,-2.481113022124649,43.18525510460287
5129,Eibar,POINT (-2.4653540484867427 43.186446086464386),2,-2.4653540484867427,43.186446086464386
5130,Eibar,POINT (-2.4742489995491943 43.183679429470004),4,-2.4742489995491943,43.183679429470004
5131,Eibar,POINT (-2.4683875897450998 43.17961619575772),1,-2.4683875897450998,43.17961619575772
5132,Eibar,POINT (-2.4683421207851937 43.17956142413763),1,-2.4683421207851937,43.17956142413763
5133,Eibar,POINT (-2.47407245736187 43.184029107300454),4,-2.47407245736187,43.184029107300454
5134,Eibar,POINT (-2.4677479255516808 43.1848998740992),4,-2.4677479255516808,43.1848998740992
5135,Eibar,POINT (-2.470359781345716 43.17943144957432),1,-2.470359781345716,43.17943144957432
5136,Eibar,POINT (-2.468945303751469 43.18394454641116),2,-2.468945303751469,43.18394454641116
5137,Eibar,POINT (-2.4756737548132453 43.18483504775039),2,-2.4756737548132453,43.18483504775039
5138,Eibar,POINT (-2.47269688142351 43.18456923878367),4,-2.47269688142351,43.18456923878367
5139,Eibar,POINT (-2.476157369114252 43.18503134410421),2,-2.476157369114252,43.18503134410421
5140,Eibar,POINT (-2.4605248817224927 43.187361901034414),1,-2.4605248817224927,43.187361901034414
5141,Eibar,POINT (-2.4660906583151774 43.18623453154963),2,-2.4660906583151774,43.18623453154963
5142,Eibar,POINT (-2.4738782053565767 43.18372668843779),4,-2.4738782053565767,43.18372668843779
5143,Eibar,POINT (-2.471201888537207 43.184546818965494),3,-2.471201888537207,43.184546818965494
5144,Eibar,POINT (-2.467419535125112 43.185793052612645),4,-2.467419535125112,43.185793052612645
5145,Eibar,POINT (-2.481635336086982 43.18521312949872),2,-2.481635336086982,43.18521312949872
5146,Eibar,POINT (-2.466315632788355 43.190811293998316),2,-2.466315632788355,43.190811293998316
5147,Eibar,POINT (-2.473492938849745 43.183476500044996),4,-2.473492938849745,43.183476500044996
5148,Eibar,POINT (-2.4717071034544764 43.18548691106087),4,-2.4717071034544764,43.18548691106087
5149,Eibar,POINT (-2.4708580950554677 43.18057175967671),1,-2.4708580950554677,43.18057175967671
5150,Eibar,POINT (-2.471335785799481 43.183873163686805),3,-2.471335785799481,43.183873163686805
5151,Eibar,POINT (-2.4734880604368326 43.181385571823625),1,-2.4734880604368326,43.181385571823625
5152,Eibar,POINT (-2.472766457726072 43.18081282007613),1,-2.472766457726072,43.18081282007613
5153,Eibar,POINT (-2.465627960299354 43.18624344807328),2,-2.465627960299354,43.18624344807328
5154,Eibar,POINT (-2.4686668550212527 43.18568267048143),4,-2.4686668550212527,43.18568267048143
5155,Eibar,POINT (-2.470364240257993 43.18224195718638),1,-2.470364240257993,43.18224195718638
5156,Eibar,POINT (-2.4837554903018577 43.18240738310719),1,-2.4837554903018577,43.18240738310719
5157,Eibar,POINT (-2.481089398423236 43.18489644331367),2,-2.481089398423236,43.18489644331367
5158,Eibar,POINT (-2.4746565978817734 43.1818091544739),1,-2.4746565978817734,43.1818091544739
5159,Eibar,POINT (-2.471428915387793 43.18420844845034),3,-2.471428915387793,43.18420844845034
5160,Eibar,POINT (-2.4628580041385817 43.18761027611856),4,-2.4628580041385817,43.18761027611856
5161,Eibar,POINT (-2.4709423926571406 43.18234158445956),1,-2.4709423926571406,43.18234158445956
5162,Eibar,POINT (-2.4517423665474305 43.1895252066272),2,-2.4517423665474305,43.1895252066272
5163,Eibar,POINT (-2.4733887734078914 43.18195776820189),1,-2.4733887734078914,43.18195776820189
5164,Eibar,POINT (-2.467103775379778 43.18539609690515),4,-2.467103775379778,43.18539609690515
5165,Eibar,POINT (-2.4677485697047934 43.179195139653444),1,-2.4677485697047934,43.179195139653444
5166,Eibar,POINT (-2.4732953720714623 43.18526094594205),3,-2.4732953720714623,43.18526094594205
5167,Eibar,POINT (-2.467556980042129 43.186911064196956),2,-2.467556980042129,43.186911064196956
5168,Eibar,POINT (-2.474807702131803 43.18498305399947),2,-2.474807702131803,43.18498305399947
5169,Eibar,POINT (-2.471683569463845 43.18453766086743),3,-2.471683569463845,43.18453766086743
5170,Eibar,POINT (-2.479820768759228 43.18527229558518),2,-2.479820768759228,43.18527229558518
5171,Eibar,POINT (-2.471535959472918 43.18275200460164),3,-2.471535959472918,43.18275200460164
5172,Eibar,POINT (-2.4704115741760457 43.18476767971131),3,-2.4704115741760457,43.18476767971131
5173,Eibar,POINT (-2.482199667765807 43.18371160638828),1,-2.482199667765807,43.18371160638828
5174,Eibar,POINT (-2.462015960803622 43.18789505699214),2,-2.462015960803622,43.18789505699214
5175,Eibar,POINT (-2.467696635584709 43.18709156626132),2,-2.467696635584709,43.18709156626132
5176,Eibar,POINT (-2.4732502520742763 43.18217983557813),1,-2.4732502520742763,43.18217983557813
5177,Eibar,POINT (-2.462984279237097 43.18634705427665),1,-2.462984279237097,43.18634705427665
5178,Eibar,POINT (-2.454722541617285 43.18956573448745),1,-2.454722541617285,43.18956573448745
5179,Eibar,POINT (-2.4742093914080376 43.181951083668984),1,-2.4742093914080376,43.181951083668984
5180,Eibar,POINT (-2.457727380967064 43.18661014369644),1,-2.457727380967064,43.18661014369644
5181,Eibar,POINT (-2.4757469086787736 43.18342838802452),4,-2.4757469086787736,43.18342838802452
5182,Eibar,POINT (-2.473553714991858 43.18364246600069),4,-2.473553714991858,43.18364246600069
5183,Eibar,POINT (-2.4739682489739576 43.184449820563756),4,-2.4739682489739576,43.184449820563756
5184,Eibar,POINT (-2.466686767382111 43.18790616806027),2,-2.466686767382111,43.18790616806027
5185,Eibar,POINT (-2.4703384328100766 43.185036640707985),4,-2.4703384328100766,43.185036640707985
5186,Eibar,POINT (-2.4826984208842235 43.183013329252915),1,-2.4826984208842235,43.183013329252915
5187,Eibar,POINT (-2.4734638335177306 43.1821073696931),1,-2.4734638335177306,43.1821073696931
5188,Eibar,POINT (-2.4772747063344727 43.183450501038095),3,-2.4772747063344727,43.183450501038095
5189,Eibar,POINT (-2.4698191604468325 43.18389544500182),2,-2.4698191604468325,43.18389544500182
5190,Eibar,POINT (-2.4654511198558064 43.186091741731715),2,-2.4654511198558064,43.186091741731715
5191,Eibar,POINT (-2.474305306245609 43.18165368191188),1,-2.474305306245609,43.18165368191188
5192,Eibar,POINT (-2.465984737754352 43.18633206969644),2,-2.465984737754352,43.18633206969644
5193,Eibar,POINT (-2.4647038103751058 43.1863372422564),2,-2.4647038103751058,43.1863372422564
5194,Eibar,POINT (-2.4795275595580875 43.18514387253178),2,-2.4795275595580875,43.18514387253178
5195,Eibar,POINT (-2.4726336807051483 43.18054671638497),1,-2.4726336807051483,43.18054671638497
5196,Eibar,POINT (-2.472025227640322 43.18427200498171),3,-2.472025227640322,43.18427200498171
5197,Eibar,POINT (-2.4827534142046095 43.181945760936124),4,-2.4827534142046095,43.181945760936124
5198,Eibar,POINT (-2.4819211165265473 43.1841456126348),1,-2.4819211165265473,43.1841456126348
5199,Eibar,POINT (-2.462275894084289 43.18573155594345),1,-2.462275894084289,43.18573155594345
5200,Eibar,POINT (-2.4721926282188234 43.184189999063),3,-2.4721926282188234,43.184189999063
5201,Eibar,POINT (-2.4699985447850676 43.18211654479057),1,-2.4699985447850676,43.18211654479057
5202,Eibar,POINT (-2.474562205867766 43.18546147818793),2,-2.474562205867766,43.18546147818793
5203,Eibar,POINT (-2.472697394711252 43.185196522164055),3,-2.472697394711252,43.185196522164055
5204,Eibar,POINT (-2.4685360698054755 43.18307208073703),2,-2.4685360698054755,43.18307208073703
